question_id,AMR_Depth
mmlu_professional_accounting_row_246,6
mmlu_professional_accounting_row_247,9
mmlu_professional_accounting_row_248,6
mmlu_professional_accounting_row_249,7
mmlu_professional_accounting_row_250,4
mmlu_professional_accounting_row_251,7
mmlu_professional_accounting_row_252,6
mmlu_professional_accounting_row_253,6
mmlu_professional_accounting_row_254,6
mmlu_professional_accounting_row_255,7
mmlu_professional_accounting_row_256,8
mmlu_professional_accounting_row_257,8
mmlu_professional_accounting_row_258,8
mmlu_professional_accounting_row_259,5
mmlu_professional_accounting_row_260,6
mmlu_professional_accounting_row_261,5
mmlu_professional_accounting_row_262,7
mmlu_professional_accounting_row_263,6
mmlu_professional_accounting_row_264,7
mmlu_professional_accounting_row_265,6
mmlu_professional_accounting_row_266,7
mmlu_professional_accounting_row_267,9
mmlu_professional_accounting_row_268,7
mmlu_professional_accounting_row_269,5
mmlu_professional_accounting_row_270,10
mmlu_professional_accounting_row_271,5
mmlu_professional_accounting_row_272,9
mmlu_professional_accounting_row_273,7
mmlu_professional_accounting_row_274,8
mmlu_professional_accounting_row_275,6
mmlu_professional_accounting_row_276,6
mmlu_professional_accounting_row_277,5
mmlu_professional_accounting_row_278,7
mmlu_professional_accounting_row_279,6
mmlu_professional_accounting_row_280,7
mmlu_professional_accounting_row_281,6
mmlu_professional_law_row_0,11
mmlu_professional_law_row_1,10
mmlu_professional_law_row_2,8
mmlu_professional_law_row_3,8
mmlu_professional_law_row_4,7
mmlu_professional_law_row_5,3
mmlu_professional_law_row_6,9
mmlu_professional_law_row_7,8
mmlu_professional_law_row_8,9
mmlu_professional_law_row_9,8
mmlu_professional_law_row_10,10
mmlu_professional_law_row_11,9
mmlu_professional_law_row_12,8
mmlu_professional_law_row_13,10
mmlu_professional_law_row_14,7
mmlu_professional_law_row_15,7
mmlu_professional_law_row_16,7
mmlu_professional_law_row_17,9
mmlu_professional_law_row_18,9
mmlu_professional_law_row_19,9
mmlu_professional_law_row_20,7
mmlu_professional_law_row_21,11
mmlu_professional_law_row_22,7
mmlu_professional_law_row_23,8
mmlu_professional_law_row_24,11
mmlu_professional_law_row_25,8
mmlu_professional_law_row_26,4
mmlu_professional_law_row_27,7
mmlu_professional_law_row_28,8
mmlu_professional_law_row_29,7
mmlu_professional_law_row_30,7
mmlu_professional_law_row_31,11
mmlu_professional_law_row_32,7
mmlu_professional_law_row_33,7
mmlu_professional_law_row_34,9
mmlu_professional_law_row_35,8
mmlu_professional_law_row_36,7
mmlu_professional_law_row_37,8
mmlu_professional_law_row_38,9
mmlu_professional_law_row_39,12
mmlu_professional_law_row_40,6
mmlu_professional_law_row_41,7
mmlu_professional_law_row_42,8
mmlu_professional_law_row_43,8
mmlu_professional_law_row_44,9
mmlu_professional_law_row_45,8
mmlu_professional_law_row_46,8
mmlu_professional_law_row_47,7
mmlu_professional_law_row_48,10
mmlu_professional_law_row_49,10
mmlu_professional_law_row_50,14
mmlu_professional_law_row_51,8
mmlu_professional_law_row_52,7
mmlu_professional_law_row_53,9
mmlu_professional_law_row_54,8
mmlu_professional_law_row_55,9
mmlu_professional_law_row_56,10
mmlu_professional_law_row_57,8
mmlu_professional_law_row_58,8
mmlu_professional_law_row_59,7
mmlu_professional_law_row_60,11
mmlu_professional_law_row_61,9
mmlu_professional_law_row_62,11
mmlu_professional_law_row_63,8
mmlu_professional_law_row_64,8
mmlu_professional_law_row_65,9
mmlu_professional_law_row_66,8
mmlu_professional_law_row_67,10
mmlu_professional_law_row_68,9
mmlu_professional_law_row_69,9
mmlu_professional_law_row_70,7
mmlu_professional_law_row_71,10
mmlu_professional_law_row_72,8
mmlu_professional_law_row_73,9
mmlu_professional_law_row_74,7
mmlu_professional_law_row_75,10
mmlu_professional_law_row_76,9
mmlu_professional_law_row_77,8
mmlu_professional_law_row_78,8
mmlu_professional_law_row_79,11
mmlu_professional_law_row_80,7
mmlu_professional_law_row_81,9
mmlu_professional_law_row_82,8
mmlu_professional_law_row_83,9
mmlu_professional_law_row_84,8
mmlu_professional_law_row_85,9
mmlu_professional_law_row_86,9
mmlu_professional_law_row_87,8
mmlu_professional_law_row_88,9
mmlu_professional_law_row_89,11
mmlu_professional_law_row_90,6
mmlu_professional_law_row_91,9
mmlu_professional_law_row_92,12
mmlu_professional_law_row_93,10
mmlu_professional_law_row_94,9
mmlu_professional_law_row_95,8
mmlu_professional_law_row_96,9
mmlu_professional_law_row_97,9
mmlu_professional_law_row_98,8
mmlu_professional_law_row_99,7
mmlu_professional_law_row_100,7
mmlu_professional_law_row_101,5
mmlu_professional_law_row_102,9
mmlu_professional_law_row_103,11
mmlu_professional_law_row_104,10
mmlu_professional_law_row_105,8
mmlu_professional_law_row_106,9
mmlu_professional_law_row_107,9
mmlu_professional_law_row_108,8
mmlu_professional_law_row_109,9
mmlu_professional_law_row_110,11
mmlu_professional_law_row_111,6
mmlu_professional_law_row_112,7
mmlu_professional_law_row_113,9
mmlu_professional_law_row_114,6
mmlu_professional_law_row_115,6
mmlu_professional_law_row_116,8
mmlu_professional_law_row_117,7
mmlu_professional_law_row_118,9
mmlu_professional_law_row_119,8
mmlu_professional_law_row_120,9
mmlu_professional_law_row_121,7
mmlu_professional_law_row_122,11
mmlu_professional_law_row_123,10
mmlu_professional_law_row_124,10
mmlu_professional_law_row_125,7
mmlu_professional_law_row_126,7
mmlu_professional_law_row_127,8
mmlu_professional_law_row_128,8
mmlu_professional_law_row_129,6
mmlu_professional_law_row_130,8
mmlu_professional_law_row_131,7
mmlu_professional_law_row_132,7
mmlu_professional_law_row_133,7
mmlu_professional_law_row_134,7
mmlu_professional_law_row_135,9
mmlu_professional_law_row_136,7
mmlu_professional_law_row_137,8
mmlu_professional_law_row_138,8
mmlu_professional_law_row_139,8
mmlu_professional_law_row_140,7
mmlu_professional_law_row_141,7
mmlu_professional_law_row_142,12
mmlu_professional_law_row_143,9
mmlu_professional_law_row_144,7
mmlu_professional_law_row_145,9
mmlu_professional_law_row_146,7
mmlu_professional_law_row_147,8
mmlu_professional_law_row_148,8
mmlu_professional_law_row_149,8
mmlu_professional_law_row_150,9
mmlu_professional_law_row_151,9
mmlu_professional_law_row_152,6
mmlu_professional_law_row_153,8
mmlu_professional_law_row_154,9
mmlu_professional_law_row_155,11
mmlu_professional_law_row_156,8
mmlu_professional_law_row_157,8
mmlu_professional_law_row_158,9
mmlu_professional_law_row_159,8
mmlu_professional_law_row_160,9
mmlu_professional_law_row_161,10
mmlu_professional_law_row_162,7
mmlu_professional_law_row_163,9
mmlu_professional_law_row_164,8
mmlu_professional_law_row_165,7
mmlu_professional_law_row_166,10
mmlu_professional_law_row_167,9
mmlu_professional_law_row_168,5
mmlu_professional_law_row_169,7
mmlu_professional_law_row_170,7
mmlu_professional_law_row_171,9
mmlu_professional_law_row_172,10
mmlu_professional_law_row_173,10
mmlu_professional_law_row_174,7
mmlu_professional_law_row_175,9
mmlu_professional_law_row_176,7
mmlu_professional_law_row_177,9
mmlu_professional_law_row_178,9
mmlu_professional_law_row_179,7
mmlu_professional_law_row_180,7
mmlu_professional_law_row_181,8
mmlu_professional_law_row_182,6
mmlu_professional_law_row_183,5
mmlu_professional_law_row_184,8
mmlu_professional_law_row_185,11
mmlu_professional_law_row_186,7
mmlu_professional_law_row_187,8
mmlu_professional_law_row_188,8
mmlu_professional_law_row_189,8
mmlu_professional_law_row_190,9
mmlu_professional_law_row_191,10
mmlu_professional_law_row_192,7
mmlu_professional_law_row_193,8
mmlu_professional_law_row_194,12
mmlu_professional_law_row_195,8
mmlu_professional_law_row_196,8
mmlu_professional_law_row_197,9
mmlu_professional_law_row_198,8
mmlu_professional_law_row_199,8
mmlu_professional_law_row_200,8
mmlu_professional_law_row_201,8
mmlu_professional_law_row_202,8
mmlu_professional_law_row_203,9
mmlu_professional_law_row_204,6
mmlu_professional_law_row_205,8
mmlu_professional_law_row_206,7
mmlu_professional_law_row_207,10
mmlu_professional_law_row_208,8
mmlu_professional_law_row_209,8
mmlu_professional_law_row_210,10
mmlu_professional_law_row_211,8
mmlu_professional_law_row_212,4
mmlu_professional_law_row_213,10
mmlu_professional_law_row_214,9
mmlu_professional_law_row_215,8
mmlu_professional_law_row_216,8
mmlu_professional_law_row_217,10
mmlu_professional_law_row_218,9
mmlu_professional_law_row_219,10
mmlu_professional_law_row_220,4
mmlu_professional_law_row_221,6
mmlu_professional_law_row_222,7
mmlu_professional_law_row_223,7
mmlu_professional_law_row_224,9
mmlu_professional_law_row_225,7
mmlu_professional_law_row_226,8
mmlu_professional_law_row_227,9
mmlu_professional_law_row_228,7
mmlu_professional_law_row_229,9
mmlu_professional_law_row_230,13
mmlu_professional_law_row_231,9
mmlu_professional_law_row_232,9
mmlu_professional_law_row_233,6
mmlu_professional_law_row_234,8
mmlu_professional_law_row_235,11
mmlu_professional_law_row_236,8
mmlu_professional_law_row_237,7
mmlu_professional_law_row_238,10
mmlu_professional_law_row_239,10
mmlu_professional_law_row_240,8
mmlu_professional_law_row_241,9
mmlu_professional_law_row_242,8
mmlu_professional_law_row_243,10
mmlu_professional_law_row_244,7
mmlu_professional_law_row_245,7
mmlu_professional_law_row_246,8
mmlu_professional_law_row_247,7
mmlu_professional_law_row_248,8
mmlu_professional_law_row_249,8
mmlu_professional_law_row_250,7
mmlu_professional_law_row_251,9
mmlu_professional_law_row_252,10
mmlu_professional_law_row_253,8
mmlu_professional_law_row_254,7
mmlu_professional_law_row_255,8
mmlu_professional_law_row_256,10
mmlu_professional_law_row_257,8
mmlu_professional_law_row_258,9
mmlu_professional_law_row_259,8
mmlu_professional_law_row_260,6
mmlu_professional_law_row_261,8
mmlu_professional_law_row_262,10
mmlu_professional_law_row_263,6
mmlu_professional_law_row_264,8
mmlu_professional_law_row_265,9
mmlu_professional_law_row_266,8
mmlu_professional_law_row_267,6
mmlu_professional_law_row_268,5
mmlu_professional_law_row_269,10
mmlu_professional_law_row_270,8
mmlu_professional_law_row_271,9
mmlu_professional_law_row_272,8
mmlu_professional_law_row_273,8
mmlu_professional_law_row_274,10
mmlu_professional_law_row_275,7
mmlu_professional_law_row_276,7
mmlu_professional_law_row_277,9
mmlu_professional_law_row_278,7
mmlu_professional_law_row_279,7
mmlu_professional_law_row_280,7
mmlu_professional_law_row_281,8
mmlu_professional_law_row_282,7
mmlu_professional_law_row_283,6
mmlu_professional_law_row_284,8
mmlu_professional_law_row_285,8
mmlu_professional_law_row_286,8
mmlu_professional_law_row_287,7
mmlu_professional_law_row_288,9
mmlu_professional_law_row_289,11
mmlu_professional_law_row_290,6
mmlu_professional_law_row_291,8
mmlu_professional_law_row_292,5
mmlu_professional_law_row_293,9
mmlu_professional_law_row_294,8
mmlu_professional_law_row_295,8
mmlu_professional_law_row_296,8
mmlu_professional_law_row_297,7
mmlu_professional_law_row_298,8
mmlu_professional_law_row_299,8
mmlu_professional_law_row_300,7
mmlu_professional_law_row_301,8
mmlu_professional_law_row_302,7
mmlu_professional_law_row_303,7
mmlu_professional_law_row_304,7
mmlu_professional_law_row_305,8
mmlu_professional_law_row_306,8
mmlu_professional_law_row_307,10
mmlu_professional_law_row_308,8
mmlu_professional_law_row_309,8
mmlu_professional_law_row_310,12
mmlu_professional_law_row_311,8
mmlu_professional_law_row_312,6
mmlu_professional_law_row_313,11
mmlu_professional_law_row_314,7
mmlu_professional_law_row_315,10
mmlu_professional_law_row_316,8
mmlu_professional_law_row_317,10
mmlu_professional_law_row_318,9
mmlu_professional_law_row_319,7
mmlu_professional_law_row_320,8
mmlu_professional_law_row_321,10
mmlu_professional_law_row_322,8
mmlu_professional_law_row_323,8
mmlu_professional_law_row_324,10
mmlu_professional_law_row_325,7
mmlu_professional_law_row_326,9
mmlu_professional_law_row_327,6
mmlu_professional_law_row_328,7
mmlu_professional_law_row_329,8
mmlu_professional_law_row_330,5
mmlu_professional_law_row_331,8
mmlu_professional_law_row_332,9
mmlu_professional_law_row_333,10
mmlu_professional_law_row_334,7
mmlu_professional_law_row_335,4
mmlu_professional_law_row_336,8
mmlu_professional_law_row_337,5
mmlu_professional_law_row_338,9
mmlu_professional_law_row_339,9
mmlu_professional_law_row_340,11
mmlu_professional_law_row_341,9
mmlu_professional_law_row_342,10
mmlu_professional_law_row_343,8
mmlu_professional_law_row_344,5
mmlu_professional_law_row_345,6
mmlu_professional_law_row_346,9
mmlu_professional_law_row_347,7
mmlu_professional_law_row_348,10
mmlu_professional_law_row_349,9
mmlu_professional_law_row_350,10
mmlu_professional_law_row_351,9
mmlu_professional_law_row_352,9
mmlu_professional_law_row_353,7
mmlu_professional_law_row_354,10
mmlu_professional_law_row_355,8
mmlu_professional_law_row_356,7
mmlu_professional_law_row_357,10
mmlu_professional_law_row_358,5
mmlu_professional_law_row_359,10
mmlu_professional_law_row_360,8
mmlu_professional_law_row_361,9
mmlu_professional_law_row_362,8
mmlu_professional_law_row_363,11
mmlu_professional_law_row_364,9
mmlu_professional_law_row_365,7
mmlu_professional_law_row_366,6
mmlu_professional_law_row_367,8
mmlu_professional_law_row_368,10
mmlu_professional_law_row_369,6
mmlu_professional_law_row_370,8
mmlu_professional_law_row_371,8
mmlu_professional_law_row_372,8
mmlu_professional_law_row_373,6
mmlu_professional_law_row_374,9
mmlu_professional_law_row_375,8
mmlu_professional_law_row_376,13
mmlu_professional_law_row_377,6
mmlu_professional_law_row_378,11
mmlu_professional_law_row_379,8
mmlu_professional_law_row_380,6
mmlu_professional_law_row_381,9
mmlu_professional_law_row_382,7
mmlu_professional_law_row_383,9
mmlu_professional_law_row_384,8
mmlu_professional_law_row_385,8
mmlu_professional_law_row_386,8
mmlu_professional_law_row_387,6
mmlu_professional_law_row_388,7
mmlu_professional_law_row_389,7
mmlu_professional_law_row_390,9
mmlu_professional_law_row_391,8
mmlu_professional_law_row_392,7
mmlu_professional_law_row_393,8
mmlu_professional_law_row_394,7
mmlu_professional_law_row_395,11
mmlu_professional_law_row_396,9
mmlu_professional_law_row_397,11
mmlu_professional_law_row_398,8
mmlu_professional_law_row_399,8
mmlu_professional_law_row_400,8
mmlu_professional_law_row_401,9
mmlu_professional_law_row_402,8
mmlu_professional_law_row_403,8
mmlu_professional_law_row_404,10
mmlu_professional_law_row_405,8
mmlu_professional_law_row_406,6
mmlu_professional_law_row_407,8
mmlu_professional_law_row_408,9
mmlu_professional_law_row_409,9
mmlu_professional_law_row_410,9
mmlu_professional_law_row_411,7
mmlu_professional_law_row_412,10
mmlu_professional_law_row_413,10
mmlu_professional_law_row_414,9
mmlu_professional_law_row_415,8
mmlu_professional_law_row_416,10
mmlu_professional_law_row_417,7
mmlu_professional_law_row_418,7
mmlu_professional_law_row_419,8
mmlu_professional_law_row_420,12
mmlu_professional_law_row_421,10
mmlu_professional_law_row_422,11
mmlu_professional_law_row_423,8
mmlu_professional_law_row_424,9
mmlu_professional_law_row_425,9
mmlu_professional_law_row_426,9
mmlu_professional_law_row_427,9
mmlu_professional_law_row_428,10
mmlu_professional_law_row_429,8
mmlu_professional_law_row_430,9
mmlu_professional_law_row_431,8
mmlu_professional_law_row_432,5
mmlu_professional_law_row_433,6
mmlu_professional_law_row_434,11
mmlu_professional_law_row_435,8
mmlu_professional_law_row_436,7
mmlu_professional_law_row_437,8
mmlu_professional_law_row_438,9
mmlu_professional_law_row_439,9
mmlu_professional_law_row_440,8
mmlu_professional_law_row_441,10
mmlu_professional_law_row_442,11
mmlu_professional_law_row_443,8
mmlu_professional_law_row_444,6
mmlu_professional_law_row_445,8
mmlu_professional_law_row_446,9
mmlu_professional_law_row_447,7
mmlu_professional_law_row_448,7
mmlu_professional_law_row_449,9
mmlu_professional_law_row_450,10
mmlu_professional_law_row_451,8
mmlu_professional_law_row_452,6
mmlu_professional_law_row_453,11
mmlu_professional_law_row_454,11
mmlu_professional_law_row_455,9
mmlu_professional_law_row_456,9
mmlu_professional_law_row_457,8
mmlu_professional_law_row_458,8
mmlu_professional_law_row_459,7
mmlu_professional_law_row_460,6
mmlu_professional_law_row_461,7
mmlu_professional_law_row_462,9
mmlu_professional_law_row_463,9
mmlu_professional_law_row_464,7
mmlu_professional_law_row_465,9
mmlu_professional_law_row_466,11
mmlu_professional_law_row_467,7
mmlu_professional_law_row_468,8
mmlu_professional_law_row_469,8
mmlu_professional_law_row_470,8
mmlu_professional_law_row_471,7
mmlu_professional_law_row_472,8
mmlu_professional_law_row_473,9
mmlu_professional_law_row_474,10
mmlu_professional_law_row_475,8
mmlu_professional_law_row_476,8
mmlu_professional_law_row_477,8
mmlu_professional_law_row_478,9
mmlu_professional_law_row_479,9
mmlu_professional_law_row_480,8
mmlu_professional_law_row_481,9
mmlu_professional_law_row_482,6
mmlu_professional_law_row_483,7
mmlu_professional_law_row_484,9
mmlu_professional_law_row_485,8
mmlu_professional_law_row_486,8
mmlu_professional_law_row_487,8
mmlu_professional_law_row_488,7
mmlu_professional_law_row_489,8
mmlu_professional_law_row_490,8
mmlu_professional_law_row_491,14
mmlu_professional_law_row_492,6
mmlu_professional_law_row_493,7
mmlu_professional_law_row_494,9
mmlu_professional_law_row_495,5
mmlu_professional_law_row_496,7
mmlu_professional_law_row_497,12
mmlu_professional_law_row_498,9
mmlu_professional_law_row_499,13
mmlu_professional_law_row_500,11
mmlu_professional_law_row_501,9
mmlu_professional_law_row_502,9
mmlu_professional_law_row_503,8
mmlu_professional_law_row_504,6
mmlu_professional_law_row_505,7
mmlu_professional_law_row_506,8
mmlu_professional_law_row_507,6
mmlu_professional_law_row_508,8
mmlu_professional_law_row_509,8
mmlu_professional_law_row_510,8
mmlu_professional_law_row_511,9
mmlu_professional_law_row_512,10
mmlu_professional_law_row_513,10
mmlu_professional_law_row_514,9
mmlu_professional_law_row_515,11
mmlu_professional_law_row_516,9
mmlu_professional_law_row_517,11
mmlu_professional_law_row_518,8
mmlu_professional_law_row_519,9
mmlu_professional_law_row_520,7
mmlu_professional_law_row_521,7
mmlu_professional_law_row_522,8
mmlu_professional_law_row_523,9
mmlu_professional_law_row_524,8
mmlu_professional_law_row_525,10
mmlu_professional_law_row_526,8
mmlu_professional_law_row_527,9
mmlu_professional_law_row_528,11
mmlu_professional_law_row_529,8
mmlu_professional_law_row_530,8
mmlu_professional_law_row_531,9
mmlu_professional_law_row_532,7
mmlu_professional_law_row_533,7
mmlu_professional_law_row_534,8
mmlu_professional_law_row_535,8
mmlu_professional_law_row_536,9
mmlu_professional_law_row_537,8
mmlu_professional_law_row_538,9
mmlu_professional_law_row_539,6
mmlu_professional_law_row_540,8
mmlu_professional_law_row_541,9
mmlu_professional_law_row_542,7
mmlu_professional_law_row_543,10
mmlu_professional_law_row_544,7
mmlu_professional_law_row_545,7
mmlu_professional_law_row_546,7
mmlu_professional_law_row_547,8
mmlu_professional_law_row_548,11
mmlu_professional_law_row_549,7
mmlu_professional_law_row_550,9
mmlu_professional_law_row_551,9
mmlu_professional_law_row_552,8
mmlu_professional_law_row_553,8
mmlu_professional_law_row_554,7
mmlu_professional_law_row_555,8
mmlu_professional_law_row_556,8
mmlu_professional_law_row_557,8
mmlu_professional_law_row_558,6
mmlu_professional_law_row_559,6
mmlu_professional_law_row_560,11
mmlu_professional_law_row_561,6
mmlu_professional_law_row_562,8
mmlu_professional_law_row_563,8
mmlu_professional_law_row_564,8
mmlu_professional_law_row_565,10
mmlu_professional_law_row_566,7
mmlu_professional_law_row_567,6
mmlu_professional_law_row_568,10
mmlu_professional_law_row_569,7
mmlu_professional_law_row_570,8
mmlu_professional_law_row_571,10
mmlu_professional_law_row_572,8
mmlu_professional_law_row_573,7
mmlu_professional_law_row_574,7
mmlu_professional_law_row_575,8
mmlu_professional_law_row_576,8
mmlu_professional_law_row_577,10
mmlu_professional_law_row_578,6
mmlu_professional_law_row_579,9
mmlu_professional_law_row_580,11
mmlu_professional_law_row_581,10
mmlu_professional_law_row_582,9
mmlu_professional_law_row_583,10
mmlu_professional_law_row_584,7
mmlu_professional_law_row_585,9
mmlu_professional_law_row_586,8
mmlu_professional_law_row_587,9
mmlu_professional_law_row_588,9
mmlu_professional_law_row_589,10
mmlu_professional_law_row_590,8
mmlu_professional_law_row_591,8
mmlu_professional_law_row_592,6
mmlu_professional_law_row_593,8
mmlu_professional_law_row_594,9
mmlu_professional_law_row_595,6
mmlu_professional_law_row_596,11
mmlu_professional_law_row_597,9
mmlu_professional_law_row_598,6
mmlu_professional_law_row_599,12
mmlu_professional_law_row_600,9
mmlu_professional_law_row_601,8
mmlu_professional_law_row_602,8
mmlu_professional_law_row_603,10
mmlu_professional_law_row_604,7
mmlu_professional_law_row_605,7
mmlu_professional_law_row_606,8
mmlu_professional_law_row_607,8
mmlu_professional_law_row_608,11
mmlu_professional_law_row_609,8
mmlu_professional_law_row_610,13
mmlu_professional_law_row_611,10
mmlu_professional_law_row_612,6
mmlu_professional_law_row_613,8
mmlu_professional_law_row_614,13
mmlu_professional_law_row_615,12
mmlu_professional_law_row_616,7
mmlu_professional_law_row_617,7
mmlu_professional_law_row_618,10
mmlu_professional_law_row_619,9
mmlu_professional_law_row_620,8
mmlu_professional_law_row_621,6
mmlu_professional_law_row_622,11
mmlu_professional_law_row_623,7
mmlu_professional_law_row_624,8
mmlu_professional_law_row_625,9
mmlu_professional_law_row_626,11
mmlu_professional_law_row_627,8
mmlu_professional_law_row_628,9
mmlu_professional_law_row_629,9
mmlu_professional_law_row_630,6
mmlu_professional_law_row_631,4
mmlu_professional_law_row_632,7
mmlu_professional_law_row_633,8
mmlu_professional_law_row_634,8
mmlu_professional_law_row_635,7
mmlu_professional_law_row_636,9
mmlu_professional_law_row_637,8
mmlu_professional_law_row_638,8
mmlu_professional_law_row_639,9
mmlu_professional_law_row_640,8
mmlu_professional_law_row_641,8
mmlu_professional_law_row_642,9
mmlu_professional_law_row_643,8
mmlu_professional_law_row_644,8
mmlu_professional_law_row_645,14
mmlu_professional_law_row_646,8
mmlu_professional_law_row_647,8
mmlu_professional_law_row_648,7
mmlu_professional_law_row_649,7
mmlu_professional_law_row_650,9
mmlu_professional_law_row_651,9
mmlu_professional_law_row_652,7
mmlu_professional_law_row_653,10
mmlu_professional_law_row_654,6
mmlu_professional_law_row_655,7
mmlu_professional_law_row_656,8
mmlu_professional_law_row_657,11
mmlu_professional_law_row_658,6
mmlu_professional_law_row_659,7
mmlu_professional_law_row_660,8
mmlu_professional_law_row_661,9
mmlu_professional_law_row_662,8
mmlu_professional_law_row_663,9
mmlu_professional_law_row_664,8
mmlu_professional_law_row_665,8
mmlu_professional_law_row_666,11
mmlu_professional_law_row_667,9
mmlu_professional_law_row_668,9
mmlu_professional_law_row_669,8
mmlu_professional_law_row_670,7
mmlu_professional_law_row_671,7
mmlu_professional_law_row_672,9
mmlu_professional_law_row_673,7
mmlu_professional_law_row_674,9
mmlu_professional_law_row_675,8
mmlu_professional_law_row_676,8
mmlu_professional_law_row_677,7
mmlu_professional_law_row_678,7
mmlu_professional_law_row_679,9
mmlu_professional_law_row_680,8
mmlu_professional_law_row_681,8
mmlu_professional_law_row_682,7
mmlu_professional_law_row_683,6
mmlu_professional_law_row_684,7
mmlu_professional_law_row_685,10
mmlu_professional_law_row_686,7
mmlu_professional_law_row_687,8
mmlu_professional_law_row_688,7
mmlu_professional_law_row_689,10
mmlu_professional_law_row_690,9
mmlu_professional_law_row_691,12
mmlu_professional_law_row_692,6
mmlu_professional_law_row_693,7
mmlu_professional_law_row_694,7
mmlu_professional_law_row_695,8
mmlu_professional_law_row_696,7
mmlu_professional_law_row_697,6
mmlu_professional_law_row_698,6
mmlu_professional_law_row_699,6
mmlu_professional_law_row_700,6
mmlu_professional_law_row_701,8
mmlu_professional_law_row_702,8
mmlu_professional_law_row_703,7
mmlu_professional_law_row_704,9
mmlu_professional_law_row_705,9
mmlu_professional_law_row_706,10
mmlu_professional_law_row_707,6
mmlu_professional_law_row_708,8
mmlu_professional_law_row_709,10
mmlu_professional_law_row_710,9
mmlu_professional_law_row_711,9
mmlu_professional_law_row_712,10
mmlu_professional_law_row_713,9
mmlu_professional_law_row_714,11
mmlu_professional_law_row_715,8
mmlu_professional_law_row_716,11
mmlu_professional_law_row_717,7
mmlu_professional_law_row_718,10
mmlu_professional_law_row_719,9
mmlu_professional_law_row_720,8
mmlu_professional_law_row_721,5
mmlu_professional_law_row_722,8
mmlu_professional_law_row_723,7
mmlu_professional_law_row_724,8
mmlu_professional_law_row_725,11
mmlu_professional_law_row_726,6
mmlu_professional_law_row_727,9
mmlu_professional_law_row_728,10
mmlu_professional_law_row_729,6
mmlu_professional_law_row_730,9
mmlu_professional_law_row_731,9
mmlu_professional_law_row_732,9
mmlu_professional_law_row_733,7
mmlu_professional_law_row_734,9
mmlu_professional_law_row_735,7
mmlu_professional_law_row_736,8
mmlu_professional_law_row_737,10
mmlu_professional_law_row_738,8
mmlu_professional_law_row_739,9
mmlu_professional_law_row_740,9
mmlu_professional_law_row_741,9
mmlu_professional_law_row_742,8
mmlu_professional_law_row_743,8
mmlu_professional_law_row_744,7
mmlu_professional_law_row_745,4
mmlu_professional_law_row_746,9
mmlu_professional_law_row_747,10
mmlu_professional_law_row_748,7
mmlu_professional_law_row_749,12
mmlu_professional_law_row_750,7
mmlu_professional_law_row_751,7
mmlu_professional_law_row_752,8
mmlu_professional_law_row_753,8
mmlu_professional_law_row_754,7
mmlu_professional_law_row_755,9
mmlu_professional_law_row_756,8
mmlu_professional_law_row_757,7
mmlu_professional_law_row_758,8
mmlu_professional_law_row_759,11
mmlu_professional_law_row_760,8
mmlu_professional_law_row_761,9
mmlu_professional_law_row_762,8
mmlu_professional_law_row_763,11
mmlu_professional_law_row_764,7
mmlu_professional_law_row_765,8
mmlu_professional_law_row_766,10
mmlu_professional_law_row_767,8
mmlu_professional_law_row_768,7
mmlu_professional_law_row_769,6
mmlu_professional_law_row_770,9
mmlu_professional_law_row_771,5
mmlu_professional_law_row_772,10
mmlu_professional_law_row_773,7
mmlu_professional_law_row_774,8
mmlu_professional_law_row_775,9
mmlu_professional_law_row_776,9
mmlu_professional_law_row_777,7
mmlu_professional_law_row_778,9
mmlu_professional_law_row_779,9
mmlu_professional_law_row_780,8
mmlu_professional_law_row_781,8
mmlu_professional_law_row_782,8
mmlu_professional_law_row_783,9
mmlu_professional_law_row_784,8
mmlu_professional_law_row_785,8
mmlu_professional_law_row_786,9
mmlu_professional_law_row_787,10
mmlu_professional_law_row_788,7
mmlu_professional_law_row_789,5
mmlu_professional_law_row_790,10
mmlu_professional_law_row_791,7
mmlu_professional_law_row_792,8
mmlu_professional_law_row_793,9
mmlu_professional_law_row_794,9
mmlu_professional_law_row_795,8
mmlu_professional_law_row_796,10
mmlu_professional_law_row_797,8
mmlu_professional_law_row_798,8
mmlu_professional_law_row_799,7
mmlu_professional_law_row_800,8
mmlu_professional_law_row_801,10
mmlu_professional_law_row_802,7
mmlu_professional_law_row_803,9
mmlu_professional_law_row_804,9
mmlu_professional_law_row_805,8
mmlu_professional_law_row_806,7
mmlu_professional_law_row_807,6
mmlu_professional_law_row_808,8
mmlu_professional_law_row_809,12
mmlu_professional_law_row_810,9
mmlu_professional_law_row_811,8
mmlu_professional_law_row_812,9
mmlu_professional_law_row_813,8
mmlu_professional_law_row_814,8
mmlu_professional_law_row_815,8
mmlu_professional_law_row_816,8
mmlu_professional_law_row_817,10
mmlu_professional_law_row_818,8
mmlu_professional_law_row_819,10
mmlu_professional_law_row_820,6
mmlu_professional_law_row_821,6
mmlu_professional_law_row_822,9
mmlu_professional_law_row_823,8
mmlu_professional_law_row_824,8
mmlu_professional_law_row_825,6
mmlu_professional_law_row_826,8
mmlu_professional_law_row_827,8
mmlu_professional_law_row_828,8
mmlu_professional_law_row_829,9
mmlu_professional_law_row_830,10
mmlu_professional_law_row_831,9
mmlu_professional_law_row_832,7
