question_id,adversarial_raw_count,word_count
mmlu_professional_law_row_937,5.0,133.0
mmlu_professional_law_row_938,0.0,144.0
mmlu_professional_law_row_939,22.0,304.0
mmlu_professional_law_row_940,17.0,133.0
mmlu_professional_law_row_941,8.0,234.0
mmlu_professional_law_row_942,0.0,145.0
mmlu_professional_law_row_943,0.0,135.0
mmlu_professional_law_row_944,6.0,21.0
mmlu_professional_law_row_945,6.0,177.0
mmlu_professional_law_row_946,3.0,85.0
mmlu_professional_law_row_947,0.0,111.0
mmlu_professional_law_row_948,19.0,533.0
mmlu_professional_law_row_949,0.0,164.0
mmlu_professional_law_row_950,20.0,120.0
mmlu_professional_law_row_951,0.0,127.0
mmlu_professional_law_row_952,9.0,143.0
mmlu_professional_law_row_953,0.0,355.0
mmlu_professional_law_row_954,0.0,28.0
mmlu_professional_law_row_955,2.0,61.0
mmlu_professional_law_row_956,4.0,240.0
mmlu_professional_law_row_957,0.0,22.0
mmlu_professional_law_row_958,6.0,122.0
mmlu_professional_law_row_959,2.0,94.0
mmlu_professional_law_row_960,21.0,273.0
mmlu_professional_law_row_961,6.0,86.0
mmlu_professional_law_row_962,5.0,177.0
mmlu_professional_law_row_963,0.0,153.0
mmlu_professional_law_row_964,3.0,176.0
mmlu_professional_law_row_965,0.0,215.0
mmlu_professional_law_row_966,4.0,124.0
mmlu_professional_law_row_967,4.0,21.0
mmlu_professional_law_row_968,0.0,127.0
mmlu_professional_law_row_969,8.0,181.0
mmlu_professional_law_row_970,0.0,101.0
mmlu_professional_law_row_971,12.0,207.0
mmlu_professional_law_row_972,16.0,124.0
mmlu_professional_law_row_973,15.0,416.0
mmlu_professional_law_row_974,0.0,116.0
mmlu_professional_law_row_975,0.0,198.0
mmlu_professional_law_row_976,7.0,121.0
mmlu_professional_law_row_977,11.0,70.0
mmlu_professional_law_row_978,0.0,189.0
mmlu_professional_law_row_979,7.0,80.0
mmlu_professional_law_row_980,4.0,115.0
mmlu_professional_law_row_981,0.0,173.0
mmlu_professional_law_row_982,4.0,239.0
mmlu_professional_law_row_983,0.0,72.0
mmlu_professional_law_row_984,0.0,127.0
mmlu_professional_law_row_985,14.0,178.0
mmlu_professional_law_row_986,7.0,187.0
mmlu_professional_law_row_987,0.0,208.0
mmlu_professional_law_row_988,12.0,88.0
mmlu_professional_law_row_989,0.0,79.0
mmlu_professional_law_row_990,17.0,148.0
mmlu_professional_law_row_991,20.0,196.0
mmlu_professional_law_row_992,3.0,224.0
mmlu_professional_law_row_993,4.0,172.0
mmlu_professional_law_row_994,0.0,124.0
mmlu_professional_law_row_995,4.0,251.0
mmlu_professional_law_row_996,0.0,153.0
mmlu_professional_law_row_997,3.0,207.0
mmlu_professional_law_row_998,0.0,21.0
mmlu_professional_law_row_999,7.0,297.0
mmlu_professional_law_row_1000,0.0,118.0
mmlu_professional_law_row_1001,1.0,178.0
mmlu_professional_law_row_1002,2.0,284.0
mmlu_professional_law_row_1003,0.0,111.0
mmlu_professional_law_row_1004,25.0,346.0
mmlu_professional_law_row_1005,0.0,85.0
mmlu_professional_law_row_1006,7.0,131.0
mmlu_professional_law_row_1007,0.0,139.0
mmlu_professional_law_row_1008,10.0,196.0
mmlu_professional_law_row_1009,6.0,87.0
mmlu_professional_law_row_1010,0.0,11.0
mmlu_professional_law_row_1011,0.0,184.0
mmlu_professional_law_row_1012,4.0,169.0
mmlu_professional_law_row_1013,17.0,336.0
mmlu_professional_law_row_1014,15.0,119.0
mmlu_professional_law_row_1015,1.0,317.0
mmlu_professional_law_row_1016,0.0,31.0
mmlu_professional_law_row_1017,0.0,132.0
mmlu_professional_law_row_1018,23.0,203.0
mmlu_professional_law_row_1019,17.0,117.0
mmlu_professional_law_row_1020,0.0,95.0
mmlu_professional_law_row_1021,0.0,73.0
mmlu_professional_law_row_1022,0.0,172.0
mmlu_professional_law_row_1023,0.0,12.0
mmlu_professional_law_row_1024,5.0,63.0
mmlu_professional_law_row_1025,26.0,130.0
mmlu_professional_law_row_1026,3.0,129.0
mmlu_professional_law_row_1027,0.0,157.0
mmlu_professional_law_row_1028,6.0,182.0
mmlu_professional_law_row_1029,0.0,92.0
mmlu_professional_law_row_1030,0.0,148.0
mmlu_professional_law_row_1031,12.0,101.0
mmlu_professional_law_row_1032,11.0,81.0
mmlu_professional_law_row_1033,6.0,35.0
mmlu_professional_law_row_1034,0.0,204.0
mmlu_professional_law_row_1035,13.0,307.0
mmlu_professional_law_row_1036,21.0,161.0
mmlu_professional_law_row_1037,14.0,171.0
mmlu_professional_law_row_1038,6.0,138.0
mmlu_professional_law_row_1039,0.0,153.0
mmlu_professional_law_row_1040,22.0,267.0
mmlu_professional_law_row_1041,4.0,160.0
mmlu_professional_law_row_1042,5.0,153.0
mmlu_professional_law_row_1043,11.0,244.0
mmlu_professional_law_row_1044,0.0,80.0
mmlu_professional_law_row_1045,0.0,205.0
mmlu_professional_law_row_1046,3.0,107.0
mmlu_professional_law_row_1047,0.0,101.0
mmlu_professional_law_row_1048,6.0,101.0
mmlu_professional_law_row_1049,7.0,151.0
mmlu_professional_law_row_1050,6.0,198.0
mmlu_professional_law_row_1051,0.0,122.0
mmlu_professional_law_row_1052,8.0,167.0
mmlu_professional_law_row_1053,10.0,229.0
mmlu_professional_law_row_1054,2.0,91.0
mmlu_professional_law_row_1055,22.0,273.0
mmlu_professional_law_row_1056,19.0,258.0
mmlu_professional_law_row_1057,17.0,240.0
mmlu_professional_law_row_1058,7.0,135.0
mmlu_professional_law_row_1059,5.0,250.0
mmlu_professional_law_row_1060,16.0,288.0
mmlu_professional_law_row_1061,0.0,16.0
mmlu_professional_law_row_1062,0.0,21.0
mmlu_professional_law_row_1063,8.0,171.0
mmlu_professional_law_row_1064,15.0,372.0
mmlu_professional_law_row_1065,12.0,215.0
mmlu_professional_law_row_1066,5.0,146.0
mmlu_professional_law_row_1067,11.0,210.0
mmlu_professional_law_row_1068,11.0,283.0
mmlu_professional_law_row_1069,0.0,104.0
mmlu_professional_law_row_1070,0.0,117.0
mmlu_professional_law_row_1071,0.0,88.0
mmlu_professional_law_row_1072,12.0,177.0
mmlu_professional_law_row_1073,7.0,323.0
mmlu_professional_law_row_1074,0.0,218.0
mmlu_professional_law_row_1075,0.0,194.0
mmlu_professional_law_row_1076,9.0,130.0
mmlu_professional_law_row_1077,12.0,306.0
mmlu_professional_law_row_1078,7.0,116.0
mmlu_professional_law_row_1079,7.0,136.0
mmlu_professional_law_row_1080,4.0,220.0
mmlu_professional_law_row_1081,0.0,185.0
mmlu_professional_law_row_1082,4.0,166.0
mmlu_professional_law_row_1083,20.0,277.0
mmlu_professional_law_row_1084,0.0,121.0
mmlu_professional_law_row_1085,15.0,180.0
mmlu_professional_law_row_1086,0.0,43.0
mmlu_professional_law_row_1087,11.0,170.0
mmlu_professional_law_row_1088,13.0,405.0
mmlu_professional_law_row_1089,8.0,255.0
mmlu_professional_law_row_1090,0.0,35.0
mmlu_professional_law_row_1091,13.0,291.0
mmlu_professional_law_row_1092,12.0,139.0
mmlu_professional_law_row_1093,9.0,249.0
mmlu_professional_law_row_1094,4.0,99.0
mmlu_professional_law_row_1095,4.0,197.0
mmlu_professional_law_row_1096,11.0,324.0
mmlu_professional_law_row_1097,0.0,77.0
mmlu_professional_law_row_1098,0.0,120.0
mmlu_professional_law_row_1099,11.0,194.0
mmlu_professional_law_row_1100,13.0,129.0
mmlu_professional_law_row_1101,7.0,184.0
mmlu_professional_law_row_1102,6.0,181.0
mmlu_professional_law_row_1103,0.0,63.0
mmlu_professional_law_row_1104,0.0,122.0
mmlu_professional_law_row_1105,0.0,127.0
mmlu_professional_law_row_1106,13.0,248.0
mmlu_professional_law_row_1107,6.0,26.0
mmlu_professional_law_row_1108,15.0,209.0
mmlu_professional_law_row_1109,7.0,256.0
mmlu_professional_law_row_1110,3.0,149.0
mmlu_professional_law_row_1111,0.0,118.0
mmlu_professional_law_row_1112,0.0,124.0
mmlu_professional_law_row_1113,4.0,85.0
mmlu_professional_law_row_1114,8.0,187.0
mmlu_professional_law_row_1115,15.0,180.0
mmlu_professional_law_row_1116,5.0,147.0
mmlu_professional_law_row_1117,0.0,343.0
mmlu_professional_law_row_1118,0.0,98.0
mmlu_professional_law_row_1119,0.0,124.0
mmlu_professional_law_row_1120,16.0,132.0
mmlu_professional_law_row_1121,26.0,221.0
mmlu_professional_law_row_1122,0.0,7.0
mmlu_professional_law_row_1123,9.0,104.0
mmlu_professional_law_row_1124,0.0,88.0
mmlu_professional_law_row_1125,0.0,144.0
mmlu_professional_law_row_1126,3.0,193.0
mmlu_professional_law_row_1127,3.0,230.0
mmlu_professional_law_row_1128,4.0,133.0
mmlu_professional_law_row_1129,13.0,167.0
mmlu_professional_law_row_1130,0.0,49.0
mmlu_professional_law_row_1131,6.0,132.0
mmlu_professional_law_row_1132,5.0,165.0
mmlu_professional_law_row_1133,0.0,194.0
mmlu_professional_law_row_1134,0.0,124.0
mmlu_professional_law_row_1135,0.0,49.0
mmlu_professional_law_row_1136,1.0,78.0
mmlu_professional_law_row_1137,4.0,101.0
mmlu_professional_law_row_1138,0.0,112.0
mmlu_professional_law_row_1139,3.0,156.0
mmlu_professional_law_row_1140,0.0,32.0
mmlu_professional_law_row_1141,0.0,132.0
mmlu_professional_law_row_1142,8.0,421.0
mmlu_professional_law_row_1143,7.0,244.0
mmlu_professional_law_row_1144,0.0,102.0
mmlu_professional_law_row_1145,5.0,238.0
mmlu_professional_law_row_1146,0.0,86.0
mmlu_professional_law_row_1147,0.0,142.0
mmlu_professional_law_row_1148,4.0,121.0
mmlu_professional_law_row_1149,16.0,200.0
mmlu_professional_law_row_1150,14.0,231.0
mmlu_professional_law_row_1151,0.0,102.0
mmlu_professional_law_row_1152,8.0,171.0
mmlu_professional_law_row_1153,7.0,186.0
mmlu_professional_law_row_1154,18.0,314.0
mmlu_professional_law_row_1155,4.0,260.0
mmlu_professional_law_row_1156,13.0,206.0
mmlu_professional_law_row_1157,0.0,102.0
mmlu_professional_law_row_1158,0.0,78.0
mmlu_professional_law_row_1159,1.0,73.0
mmlu_professional_law_row_1160,0.0,17.0
mmlu_professional_law_row_1161,7.0,147.0
mmlu_professional_law_row_1162,0.0,75.0
mmlu_professional_law_row_1163,0.0,157.0
mmlu_professional_law_row_1164,12.0,189.0
mmlu_professional_law_row_1165,0.0,174.0
mmlu_professional_law_row_1166,5.0,96.0
mmlu_professional_law_row_1167,0.0,150.0
mmlu_professional_law_row_1168,2.0,141.0
mmlu_professional_law_row_1169,7.0,182.0
mmlu_professional_law_row_1170,14.0,187.0
mmlu_professional_law_row_1171,8.0,81.0
mmlu_professional_law_row_1172,7.0,19.0
mmlu_professional_law_row_1173,7.0,170.0
mmlu_professional_law_row_1174,0.0,53.0
mmlu_professional_law_row_1175,6.0,139.0
mmlu_professional_law_row_1176,17.0,183.0
mmlu_professional_law_row_1177,3.0,105.0
mmlu_professional_law_row_1178,8.0,220.0
mmlu_professional_law_row_1179,0.0,94.0
mmlu_professional_law_row_1180,5.0,158.0
mmlu_professional_law_row_1181,10.0,154.0
mmlu_professional_law_row_1182,0.0,97.0
mmlu_professional_law_row_1183,0.0,93.0
mmlu_professional_law_row_1184,18.0,96.0
mmlu_professional_law_row_1185,3.0,144.0
mmlu_professional_law_row_1186,0.0,86.0
mmlu_professional_law_row_1187,13.0,182.0
mmlu_professional_law_row_1188,0.0,132.0
mmlu_professional_law_row_1189,5.0,124.0
mmlu_professional_law_row_1190,6.0,225.0
mmlu_professional_law_row_1191,3.0,212.0
mmlu_professional_law_row_1192,20.0,194.0
mmlu_professional_law_row_1193,7.0,97.0
mmlu_professional_law_row_1194,12.0,70.0
mmlu_professional_law_row_1195,2.0,173.0
mmlu_professional_law_row_1196,8.0,209.0
mmlu_professional_law_row_1197,6.0,135.0
mmlu_professional_law_row_1198,0.0,65.0
mmlu_professional_law_row_1199,6.0,32.0
mmlu_professional_law_row_1200,3.0,202.0
mmlu_professional_law_row_1201,0.0,141.0
mmlu_professional_law_row_1202,15.0,178.0
mmlu_professional_law_row_1203,5.0,291.0
mmlu_professional_law_row_1204,0.0,178.0
mmlu_professional_law_row_1205,6.0,123.0
mmlu_professional_law_row_1206,6.0,105.0
mmlu_professional_law_row_1207,7.0,81.0
mmlu_professional_law_row_1208,0.0,70.0
mmlu_professional_law_row_1209,4.0,22.0
mmlu_professional_law_row_1210,4.0,146.0
mmlu_professional_law_row_1211,5.0,442.0
mmlu_professional_law_row_1212,33.0,299.0
mmlu_professional_law_row_1213,0.0,444.0
mmlu_professional_law_row_1214,3.0,161.0
mmlu_professional_law_row_1215,0.0,15.0
mmlu_professional_law_row_1216,0.0,256.0
mmlu_professional_law_row_1217,18.0,377.0
mmlu_professional_law_row_1218,0.0,117.0
mmlu_professional_law_row_1219,0.0,141.0
mmlu_professional_law_row_1220,6.0,126.0
mmlu_professional_law_row_1221,5.0,107.0
mmlu_professional_law_row_1222,3.0,125.0
mmlu_professional_law_row_1223,13.0,101.0
mmlu_professional_law_row_1224,6.0,163.0
mmlu_professional_law_row_1225,0.0,88.0
mmlu_professional_law_row_1226,11.0,150.0
mmlu_professional_law_row_1227,14.0,233.0
mmlu_professional_law_row_1228,12.0,109.0
mmlu_professional_law_row_1229,6.0,126.0
mmlu_professional_law_row_1230,0.0,229.0
mmlu_professional_law_row_1231,7.0,163.0
mmlu_professional_law_row_1232,12.0,149.0
mmlu_professional_law_row_1233,5.0,107.0
mmlu_professional_law_row_1234,0.0,86.0
mmlu_professional_law_row_1235,11.0,209.0
mmlu_professional_law_row_1236,19.0,318.0
mmlu_professional_law_row_1237,7.0,86.0
mmlu_professional_law_row_1238,15.0,169.0
mmlu_professional_law_row_1239,7.0,118.0
mmlu_professional_law_row_1240,24.0,283.0
mmlu_professional_law_row_1241,4.0,139.0
mmlu_professional_law_row_1242,0.0,103.0
mmlu_professional_law_row_1243,11.0,232.0
mmlu_professional_law_row_1244,13.0,126.0
mmlu_professional_law_row_1245,3.0,48.0
mmlu_professional_law_row_1246,0.0,118.0
mmlu_professional_law_row_1247,5.0,415.0
mmlu_professional_law_row_1248,16.0,282.0
mmlu_professional_law_row_1249,16.0,184.0
mmlu_professional_law_row_1250,0.0,219.0
mmlu_professional_law_row_1251,5.0,118.0
mmlu_professional_law_row_1252,0.0,87.0
mmlu_professional_law_row_1253,0.0,149.0
mmlu_professional_law_row_1254,5.0,98.0
mmlu_professional_law_row_1255,15.0,180.0
mmlu_professional_law_row_1256,0.0,159.0
mmlu_professional_law_row_1257,6.0,147.0
mmlu_professional_law_row_1258,4.0,136.0
mmlu_professional_law_row_1259,3.0,151.0
mmlu_professional_law_row_1260,5.0,155.0
mmlu_professional_law_row_1261,21.0,111.0
mmlu_professional_law_row_1262,0.0,118.0
mmlu_professional_law_row_1263,0.0,71.0
mmlu_professional_law_row_1264,0.0,186.0
mmlu_professional_law_row_1265,7.0,24.0
mmlu_professional_law_row_1266,0.0,15.0
mmlu_professional_law_row_1267,9.0,129.0
mmlu_professional_law_row_1268,17.0,269.0
mmlu_professional_law_row_1269,14.0,250.0
mmlu_professional_law_row_1270,0.0,60.0
mmlu_professional_law_row_1271,0.0,107.0
mmlu_professional_law_row_1272,3.0,168.0
mmlu_professional_law_row_1273,6.0,126.0
mmlu_professional_law_row_1274,7.0,113.0
mmlu_professional_law_row_1275,0.0,95.0
mmlu_professional_law_row_1276,4.0,131.0
mmlu_professional_law_row_1277,0.0,193.0
mmlu_professional_law_row_1278,6.0,43.0
mmlu_professional_law_row_1279,1.0,219.0
mmlu_professional_law_row_1280,9.0,278.0
mmlu_professional_law_row_1281,0.0,68.0
mmlu_professional_law_row_1282,0.0,84.0
mmlu_professional_law_row_1283,6.0,68.0
mmlu_professional_law_row_1284,2.0,118.0
mmlu_professional_law_row_1285,0.0,173.0
mmlu_professional_law_row_1286,0.0,111.0
mmlu_professional_law_row_1287,17.0,194.0
mmlu_professional_law_row_1288,7.0,146.0
mmlu_professional_law_row_1289,7.0,226.0
mmlu_professional_law_row_1290,6.0,172.0
mmlu_professional_law_row_1291,0.0,89.0
mmlu_professional_law_row_1292,36.0,475.0
mmlu_professional_law_row_1293,4.0,87.0
mmlu_professional_law_row_1294,27.0,266.0
mmlu_professional_law_row_1295,0.0,187.0
mmlu_professional_law_row_1296,8.0,131.0
mmlu_professional_law_row_1297,5.0,159.0
mmlu_professional_law_row_1298,11.0,375.0
mmlu_professional_law_row_1299,3.0,263.0
mmlu_professional_law_row_1300,21.0,252.0
mmlu_professional_law_row_1301,4.0,237.0
mmlu_professional_law_row_1302,0.0,17.0
mmlu_professional_law_row_1303,3.0,15.0
mmlu_professional_law_row_1304,9.0,177.0
mmlu_professional_law_row_1305,6.0,143.0
mmlu_professional_law_row_1306,0.0,74.0
mmlu_professional_law_row_1307,0.0,112.0
mmlu_professional_law_row_1308,0.0,111.0
mmlu_professional_law_row_1309,4.0,114.0
mmlu_professional_law_row_1310,5.0,133.0
mmlu_professional_law_row_1311,7.0,226.0
mmlu_professional_law_row_1312,3.0,195.0
mmlu_professional_law_row_1313,0.0,147.0
mmlu_professional_law_row_1314,3.0,106.0
mmlu_professional_law_row_1315,13.0,89.0
mmlu_professional_law_row_1316,0.0,88.0
mmlu_professional_law_row_1317,0.0,71.0
mmlu_professional_law_row_1318,0.0,43.0
mmlu_professional_law_row_1319,0.0,270.0
mmlu_professional_law_row_1320,0.0,332.0
mmlu_professional_law_row_1321,0.0,57.0
mmlu_professional_law_row_1322,8.0,182.0
mmlu_professional_law_row_1323,7.0,108.0
mmlu_professional_law_row_1324,6.0,123.0
mmlu_professional_law_row_1325,10.0,171.0
mmlu_professional_law_row_1326,17.0,143.0
mmlu_professional_law_row_1327,8.0,375.0
mmlu_professional_law_row_1328,13.0,94.0
mmlu_professional_law_row_1329,7.0,135.0
mmlu_professional_law_row_1330,0.0,244.0
mmlu_professional_law_row_1331,4.0,484.0
mmlu_professional_law_row_1332,7.0,281.0
mmlu_professional_law_row_1333,7.0,140.0
mmlu_professional_law_row_1334,5.0,209.0
mmlu_professional_law_row_1335,0.0,78.0
mmlu_professional_law_row_1336,0.0,70.0
mmlu_professional_law_row_1337,6.0,122.0
mmlu_professional_law_row_1338,5.0,67.0
mmlu_professional_law_row_1339,4.0,80.0
mmlu_professional_law_row_1340,0.0,109.0
mmlu_professional_law_row_1341,0.0,104.0
mmlu_professional_law_row_1342,11.0,139.0
mmlu_professional_law_row_1343,0.0,391.0
mmlu_professional_law_row_1344,13.0,421.0
mmlu_professional_law_row_1345,5.0,180.0
mmlu_professional_law_row_1346,3.0,66.0
mmlu_professional_law_row_1347,5.0,128.0
mmlu_professional_law_row_1348,0.0,16.0
mmlu_professional_law_row_1349,8.0,117.0
mmlu_professional_law_row_1350,0.0,83.0
mmlu_professional_law_row_1351,7.0,189.0
mmlu_professional_law_row_1352,0.0,110.0
mmlu_professional_law_row_1353,8.0,240.0
mmlu_professional_law_row_1354,0.0,57.0
mmlu_professional_law_row_1355,0.0,104.0
mmlu_professional_law_row_1356,18.0,196.0
mmlu_professional_law_row_1357,5.0,140.0
mmlu_professional_law_row_1358,11.0,144.0
mmlu_professional_law_row_1359,14.0,134.0
mmlu_professional_law_row_1360,0.0,112.0
mmlu_professional_law_row_1361,14.0,203.0
mmlu_professional_law_row_1362,5.0,112.0
mmlu_professional_law_row_1363,13.0,197.0
mmlu_professional_law_row_1364,6.0,211.0
mmlu_professional_law_row_1365,14.0,133.0
mmlu_professional_law_row_1366,0.0,138.0
mmlu_professional_law_row_1367,0.0,94.0
mmlu_professional_law_row_1368,10.0,145.0
mmlu_professional_law_row_1369,7.0,153.0
mmlu_professional_law_row_1370,5.0,109.0
mmlu_professional_law_row_1371,8.0,155.0
mmlu_professional_law_row_1372,8.0,181.0
mmlu_professional_law_row_1373,6.0,161.0
mmlu_professional_law_row_1374,17.0,133.0
mmlu_professional_law_row_1375,0.0,135.0
mmlu_professional_law_row_1376,11.0,180.0
mmlu_professional_law_row_1377,5.0,164.0
mmlu_professional_law_row_1378,7.0,17.0
mmlu_professional_law_row_1379,14.0,126.0
mmlu_professional_law_row_1380,10.0,326.0
mmlu_professional_law_row_1381,0.0,111.0
mmlu_professional_law_row_1382,17.0,360.0
mmlu_professional_law_row_1383,0.0,45.0
mmlu_professional_law_row_1384,15.0,188.0
mmlu_professional_law_row_1385,0.0,202.0
mmlu_professional_law_row_1386,4.0,199.0
mmlu_professional_law_row_1387,17.0,215.0
mmlu_professional_law_row_1388,12.0,158.0
mmlu_professional_law_row_1389,10.0,209.0
mmlu_professional_law_row_1390,0.0,13.0
mmlu_professional_law_row_1391,0.0,63.0
mmlu_professional_law_row_1392,4.0,150.0
mmlu_professional_law_row_1393,2.0,189.0
mmlu_professional_law_row_1394,7.0,193.0
mmlu_professional_law_row_1395,0.0,98.0
mmlu_professional_law_row_1396,0.0,115.0
mmlu_professional_law_row_1397,6.0,115.0
mmlu_professional_law_row_1398,0.0,158.0
mmlu_professional_law_row_1399,0.0,199.0
mmlu_professional_law_row_1400,4.0,136.0
mmlu_professional_law_row_1401,14.0,200.0
mmlu_professional_law_row_1402,56.0,320.0
mmlu_professional_law_row_1403,0.0,212.0
mmlu_professional_law_row_1404,0.0,69.0
mmlu_professional_law_row_1405,7.0,347.0
mmlu_professional_law_row_1406,0.0,88.0
mmlu_professional_law_row_1407,0.0,171.0
mmlu_professional_law_row_1408,3.0,116.0
mmlu_professional_law_row_1409,0.0,203.0
mmlu_professional_law_row_1410,7.0,221.0
mmlu_professional_law_row_1411,5.0,176.0
mmlu_professional_law_row_1412,16.0,165.0
mmlu_professional_law_row_1413,10.0,135.0
mmlu_professional_law_row_1414,4.0,218.0
mmlu_professional_law_row_1415,6.0,89.0
mmlu_professional_law_row_1416,7.0,199.0
mmlu_professional_law_row_1417,0.0,126.0
mmlu_professional_law_row_1418,14.0,147.0
mmlu_professional_law_row_1419,6.0,446.0
mmlu_professional_law_row_1420,9.0,238.0
mmlu_professional_law_row_1421,8.0,200.0
mmlu_professional_law_row_1422,7.0,172.0
mmlu_professional_law_row_1423,7.0,217.0
mmlu_professional_law_row_1424,2.0,114.0
mmlu_professional_law_row_1425,0.0,267.0
mmlu_professional_law_row_1426,5.0,240.0
mmlu_professional_law_row_1427,14.0,263.0
mmlu_professional_law_row_1428,0.0,19.0
mmlu_professional_law_row_1429,16.0,220.0
mmlu_professional_law_row_1430,8.0,177.0
mmlu_professional_law_row_1431,6.0,7.0
mmlu_professional_law_row_1432,0.0,153.0
mmlu_professional_law_row_1433,11.0,240.0
mmlu_professional_law_row_1434,0.0,143.0
mmlu_professional_law_row_1435,6.0,165.0
mmlu_professional_law_row_1436,9.0,126.0
mmlu_professional_law_row_1437,19.0,115.0
mmlu_professional_law_row_1438,9.0,138.0
mmlu_professional_law_row_1439,0.0,221.0
mmlu_professional_law_row_1440,12.0,105.0
mmlu_professional_law_row_1441,9.0,85.0
mmlu_professional_law_row_1442,9.0,251.0
mmlu_professional_law_row_1443,0.0,259.0
mmlu_professional_law_row_1444,9.0,209.0
mmlu_professional_law_row_1445,13.0,116.0
mmlu_professional_law_row_1446,2.0,146.0
mmlu_professional_law_row_1447,0.0,49.0
mmlu_professional_law_row_1448,0.0,7.0
mmlu_professional_law_row_1449,0.0,25.0
mmlu_professional_law_row_1450,10.0,119.0
mmlu_professional_law_row_1451,18.0,190.0
mmlu_professional_law_row_1452,7.0,176.0
mmlu_professional_law_row_1453,0.0,142.0
mmlu_professional_law_row_1454,0.0,82.0
mmlu_professional_law_row_1455,10.0,139.0
mmlu_professional_law_row_1456,4.0,120.0
mmlu_professional_law_row_1457,0.0,87.0
mmlu_professional_law_row_1458,11.0,190.0
mmlu_professional_law_row_1459,3.0,154.0
mmlu_professional_law_row_1460,4.0,215.0
mmlu_professional_law_row_1461,0.0,102.0
mmlu_professional_law_row_1462,5.0,185.0
mmlu_professional_law_row_1463,10.0,113.0
mmlu_professional_law_row_1464,7.0,171.0
mmlu_professional_law_row_1465,24.0,192.0
mmlu_professional_law_row_1466,0.0,117.0
mmlu_professional_law_row_1467,0.0,78.0
mmlu_professional_law_row_1468,0.0,70.0
mmlu_professional_law_row_1469,6.0,131.0
mmlu_professional_law_row_1470,0.0,151.0
mmlu_professional_law_row_1471,0.0,187.0
mmlu_professional_law_row_1472,19.0,278.0
mmlu_professional_law_row_1473,18.0,135.0
mmlu_professional_law_row_1474,3.0,185.0
mmlu_professional_law_row_1475,8.0,178.0
mmlu_professional_law_row_1476,0.0,84.0
mmlu_professional_law_row_1477,0.0,143.0
mmlu_professional_law_row_1478,0.0,70.0
mmlu_professional_law_row_1479,0.0,96.0
mmlu_professional_law_row_1480,8.0,100.0
mmlu_professional_law_row_1481,8.0,130.0
mmlu_professional_law_row_1482,0.0,139.0
mmlu_professional_law_row_1483,0.0,108.0
mmlu_professional_law_row_1484,48.0,491.0
mmlu_professional_law_row_1485,0.0,118.0
mmlu_professional_law_row_1486,9.0,220.0
mmlu_professional_law_row_1487,0.0,265.0
mmlu_professional_law_row_1488,7.0,162.0
mmlu_professional_law_row_1489,0.0,95.0
mmlu_professional_law_row_1490,0.0,178.0
mmlu_professional_law_row_1491,0.0,134.0
mmlu_professional_law_row_1492,15.0,307.0
mmlu_professional_law_row_1493,14.0,126.0
mmlu_professional_law_row_1494,8.0,110.0
mmlu_professional_law_row_1495,6.0,139.0
mmlu_professional_law_row_1496,0.0,138.0
mmlu_professional_law_row_1497,8.0,245.0
mmlu_professional_law_row_1498,0.0,64.0
mmlu_professional_law_row_1499,5.0,282.0
mmlu_professional_law_row_1500,3.0,148.0
mmlu_professional_law_row_1501,2.0,91.0
mmlu_professional_law_row_1502,2.0,192.0
mmlu_professional_law_row_1503,0.0,121.0
mmlu_professional_law_row_1504,0.0,346.0
mmlu_professional_law_row_1505,0.0,124.0
mmlu_professional_law_row_1506,7.0,203.0
mmlu_professional_law_row_1507,2.0,140.0
mmlu_professional_law_row_1508,0.0,150.0
mmlu_professional_law_row_1509,21.0,276.0
mmlu_professional_law_row_1510,4.0,102.0
mmlu_professional_law_row_1511,22.0,160.0
mmlu_professional_law_row_1512,0.0,212.0
mmlu_professional_law_row_1513,0.0,91.0
mmlu_professional_law_row_1514,0.0,225.0
mmlu_professional_law_row_1515,0.0,118.0
mmlu_professional_law_row_1516,5.0,118.0
mmlu_professional_law_row_1517,19.0,136.0
mmlu_professional_law_row_1518,6.0,197.0
mmlu_professional_law_row_1519,6.0,99.0
mmlu_professional_law_row_1520,11.0,110.0
mmlu_professional_law_row_1521,15.0,156.0
mmlu_professional_law_row_1522,9.0,61.0
mmlu_professional_law_row_1523,16.0,304.0
mmlu_professional_law_row_1524,14.0,184.0
mmlu_professional_law_row_1525,0.0,239.0
mmlu_professional_law_row_1526,0.0,164.0
mmlu_professional_law_row_1527,9.0,166.0
mmlu_professional_law_row_1528,9.0,211.0
mmlu_professional_law_row_1529,4.0,181.0
mmlu_professional_law_row_1530,6.0,68.0
mmlu_professional_law_row_1531,7.0,101.0
mmlu_professional_law_row_1532,0.0,116.0
mmlu_professional_law_row_1533,0.0,166.0
mmlu_professional_medicine_row_0,9.0,185.0
mmlu_professional_medicine_row_1,3.0,103.0
mmlu_professional_medicine_row_2,0.0,139.0
mmlu_professional_medicine_row_3,10.0,180.0
mmlu_professional_medicine_row_4,5.0,162.0
mmlu_professional_medicine_row_5,0.0,57.0
mmlu_professional_medicine_row_6,5.0,212.0
mmlu_professional_medicine_row_7,0.0,79.0
mmlu_professional_medicine_row_8,0.0,134.0
mmlu_professional_medicine_row_9,2.0,70.0
mmlu_professional_medicine_row_10,24.0,169.0
mmlu_professional_medicine_row_11,0.0,85.0
mmlu_professional_medicine_row_12,5.0,143.0
