model_name,theta,theta_3pl,beta_marginal,beta_partial_text,beta_partial_difficulty,beta_null_mean
cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO,0.45005262,0.3544974,-0.10878205450672067,-0.043100847171565856,-0.01509799350175653,-0.10316646935704869
cloudyu/Mixtral_11Bx2_MoE_19B,-0.01632361,-0.007908741,-0.10936622259056972,-0.05391020877896329,-0.028102279033289213,-0.10799486000198588
cloudyu/Mixtral_13B_Chat,-0.19438456,-0.4549744,-0.1079107553052931,-0.06347207517884008,-0.04056281414571669,-0.09995712666331473
cloudyu/Mixtral_13Bx2_MOE_22B,-0.7147727,-1.3565694,-0.08351470636671811,-0.048279525848446525,-0.021600922732969922,-0.07999381653005748
cloudyu/Mixtral_34Bx2_MoE_60B,2.127481,1.6637847,-0.1386791669164971,-0.04553743004477176,-0.019760321551849997,-0.10957240801435028
cloudyu/Mixtral_7Bx2_MoE,-0.14871395,-0.494926,-0.10427692515934178,-0.051913139972058875,-0.02407525508063526,-0.10304477573226084
cloudyu/Mixtral_7Bx2_MoE_13B,-0.40524733,-0.8621411,-0.09147056324463321,-0.02977813533686039,0.003419118330901845,-0.09294046957302039
cloudyu/Mixtral_7Bx2_MoE_DPO,-0.16539921,-0.52952546,-0.103780718394202,-0.06304196176767236,-0.041515135035817184,-0.09842403316352076
cloudyu/Mixtral_7Bx4_MOE_24B,-0.28428635,-0.57437265,-0.1145963328192395,-0.05362752837989282,-0.02460758559111439,-0.09702031966218344
cloudyu/Mixtral_7Bx5_MoE_30B,-0.15997006,-0.46710756,-0.1153241784744405,-0.056301408851857984,-0.02995650937725028,-0.09893961922934022
cloudyu/Mixtral_7Bx6_MoE_35B,-0.12973087,-0.44009256,-0.11584380002700066,-0.06672681816155737,-0.046094172776807205,-0.10047395173837789
cloudyu/Truthful_DPO_cloudyu_Mixtral_34Bx2_MoE_60B,2.1098902,1.6292261,-0.14065287556628744,-0.04943890992433749,-0.0268086508629031,-0.10834172279143355
cloudyu/mixtral_7bx4_moe,-0.28721735,-0.5618262,-0.11601504809468366,-0.05438497197394353,-0.026191801139358015,-0.10478914468353126
codellama/CodeLlama-34b-Instruct-hf,-0.87744516,-1.4798712,-0.06315022572254007,-0.027536293247578093,0.0026612419879618893,-0.07660739003708321
codellama/CodeLlama-34b-Python-hf,-1.0987167,-1.942449,-0.064054100069519,-0.01921405885646082,0.005018450908234017,-0.0628893711368035
codellama/CodeLlama-34b-hf,-0.8902582,-1.5470189,-0.05069688453661935,-0.022459534856150286,0.0029156710216297252,-0.07044543988640709
codellama/CodeLlama-70b-Instruct-hf,-0.80119634,-1.2398233,-0.09158441901547092,-0.057168478100085095,-0.034254153846363156,-0.08233476438379639
codellama/CodeLlama-70b-Python-hf,-0.8149852,-1.2934735,-0.10272417087200846,-0.052768511009367955,-0.030396599844711672,-0.08168531489890037
codellama/CodeLlama-70b-hf,-0.63089687,-1.1232007,-0.07776556559843567,-0.037465206383383916,-0.009678528419961335,-0.0886309359308135
cognitivecomputations/Dolphin-2.9.1-Phi-3-Kensho-4.5B,-0.12994087,-0.21479984,-0.11700257477370303,-0.050803646194798706,-0.02305021906519797,-0.10194779830209776
cognitivecomputations/Llama-3-8B-Instruct-abliterated-v2,-0.06947429,-0.13723643,-0.11683549954489984,-0.057264247271942376,-0.030454752727541244,-0.10451889160066641
cognitivecomputations/MegaDolphin-120b,0.36855033,0.18520209,-0.10701040498560642,-0.053802814734786576,-0.02886302129353699,-0.1043434464144335
cognitivecomputations/dolphin-2.2-yi-34b-200k,-0.881585,-1.5293305,-0.09796363966642223,-0.03839197564868536,-0.01674223332516258,-0.07541305015750775
cognitivecomputations/dolphin-2.9.1-llama-3-8b,-0.5196358,-0.6684878,-0.10594327871489669,-0.05466944125287428,-0.02804439938489342,-0.09971844120347151
cognitivecomputations/dolphin-2.9.1-yi-1.5-9b,0.26121166,0.63420445,-0.088938645593474,-0.015438357799285303,0.022125830253286592,-0.11085809417816685
cognitivecomputations/mixtral-instruct-0.1-laser,0.3783032,0.31210378,-0.09907694701978147,-0.028324931117384797,0.008604189692534831,-0.10842076079856386
cognitivecomputations/yayi2-30b-llama,-0.63131064,-1.3662695,-0.06238786156676126,-0.06100581829420782,-0.05378228380002484,-0.08377523197796993
collaiborateorg/Collaiborator-MEDLLM-Llama-3-8B-v1,-0.13095304,-0.23346275,-0.12295709143972126,-0.06751289577088208,-0.04311785945221498,-0.10552817041406429
concedo/Vicuzard-30B-Uncensored,-0.65587527,-1.3441899,-0.08542762423968318,-0.041758793381716966,-0.011958264556811746,-0.07873633254118083
cookinai/Llama-3-SOLAR-v0.1,-0.19384423,-0.40984523,-0.10606620147842466,-0.03291859781193285,0.0015463062416168221,-0.10435222080174959
cookinai/Llama-3-SOLAR-v0.2,-0.22180416,-0.41958678,-0.10329642747804446,-0.03403450812424281,-0.00028554973551332886,-0.10010466174169458
cookinai/NeuralLlama-3-ORPO,-0.17946604,-0.32140496,-0.09869958187925292,-0.028151807562755045,0.006714604168513068,-0.10580682969561972
cookinai/OrcaHermes-Mistral-70B-miqu,1.2000238,0.7049194,-0.1068014737603401,-0.05233162984560642,-0.030847543737219207,-0.10711087374535816
cstr/phi-3-orpo-v9_16,-0.23596989,0.08185296,-0.13953750441066637,-0.08202280683579197,-0.06791175830709151,-0.10403825843516132
csujeong/Falcon-7B-Fintued-Finance-Stock-E,-1.7136,-5.4715943,-0.012596223995863721,-0.009306918342840914,-0.003955563880880235,0.0016345777412562405
databricks/dbrx-base,0.8618761,0.77150804,-0.12828382705995797,-0.03931156790278673,-0.011596519534028264,-0.1087273857367768
databricks/dbrx-instruct,0.75440603,0.65745944,-0.11887450479046678,-0.028767306249358568,0.0025852771462691456,-0.11128035934500166
davidkim205/Rhea-72b-v0.2,1.9701945,1.2962754,-0.11158852243016289,-0.016196855610355828,0.021677908687541513,-0.10889732312779682
davidkim205/Rhea-72b-v0.3,1.8539699,1.2178701,-0.11338406888287454,-0.025112308440219108,0.008572791477353812,-0.10825184548426525
davidkim205/Rhea-72b-v0.4,1.9587551,1.2670801,-0.11053357346831108,-0.01968106886455511,0.01630752514948124,-0.11387412622965816
davidkim205/Rhea-72b-v0.5,1.8887008,1.2158787,-0.11745451964712615,-0.029084045819689524,0.00013967224211544428,-0.10916365021479123
dddsaty/Merge_Sakura_Solar,-0.026808882,-0.052571144,-0.11441180936820478,-0.05474153663118466,-0.028406334149731968,-0.10687343328777207
dddsaty/Open_Ko_SOLAR_DPO_Merge_v0.1,-0.91817945,-1.5382113,-0.09253749078428371,-0.05482967451860804,-0.032998030641228415,-0.06930366967073508
dddsaty/SOLAR-Instruct-ko-Adapter-Attach,-0.020176345,-0.062610045,-0.11304264482216952,-0.05162238709495515,-0.023730995563597604,-0.10360406665232219
dddsaty/SOLAR_Merge_Adapter_DPO_Orca,-0.33008868,-0.53569174,-0.11315359929899485,-0.06774307130426843,-0.04517588922500651,-0.09672985279311602
ddobokki/Llama-2-70b-orca-200k,0.14546004,0.03891202,-0.11022778105370175,-0.050810909265695134,-0.01550955658309972,-0.1025495799182947
deepnight-research/llama-2-70B-inst,0.700048,0.38473627,-0.11214937922770962,-0.050687206883330074,-0.02127445591319842,-0.10836471456872915
deepseek-ai/deepseek-coder-1.3b-instruct,-1.6506295,-4.1994967,-0.00036569815233418435,0.0042118697637610215,0.00894091666215473,-0.0004932016368094662
deepseek-ai/deepseek-coder-6.7b-base,-1.462053,-2.609955,-0.043514457266031994,-0.03395065515959225,-0.019475471707784166,-0.04080477744320993
deepseek-ai/deepseek-coder-6.7b-instruct,-1.4353392,-2.4670503,-0.03142633492593098,-0.03263615119381578,-0.013900168872772288,-0.04212530627977007
deepseek-ai/deepseek-coder-7b-instruct-v1.5,-1.0492043,-1.6465039,-0.07110706671421495,-0.039917841877315195,-0.01628138887230144,-0.07320045608651915
deepseek-ai/deepseek-llm-67b-base,0.59895784,0.49489483,-0.1214483913828096,-0.04880673447036616,-0.022186060979265003,-0.11118023162044484
deepseek-ai/deepseek-llm-67b-chat,0.6720659,0.48499197,-0.10872114770420274,-0.025320797473805293,0.015880178547606306,-0.11307786164239726
deepseek-ai/deepseek-llm-7b-chat,-0.9614936,-1.8014736,-0.09368265439418808,-0.0628456090162659,-0.044241068752153716,-0.06559243667360956
deepseek-ai/deepseek-math-7b-base,-0.86646557,-0.8337528,-0.09596142516945569,-0.05457312323442078,-0.03270155691321103,-0.09128055583717254
deepseek-ai/deepseek-math-7b-instruct,-0.89789766,-0.94045526,-0.08742364696694031,-0.03319322938986769,-0.005287069549916113,-0.09326424929787125
deepseek-ai/deepseek-math-7b-rl,-0.876023,-0.9135123,-0.07367998970539967,-0.022370631807732008,0.00741509340342753,-0.09552671385422194
deepseek-ai/deepseek-moe-16b-base,-1.1678666,-2.160647,-0.06704145689613926,-0.05628971218014494,-0.03999973332278129,-0.05716749401194926
defog/sqlcoder-34b-alpha,-0.9020387,-1.4910998,-0.046449239942100776,-0.005829649061620882,0.025459062685766903,-0.0754128336334707
dfurman/HermesBagel-34B-v0.1,2.1331358,1.6653596,-0.12893101146950506,-0.025037814638108422,0.014147724973701698,-0.10812261787601304
dfurman/Llama-3-70B-Orpo-v0.1,1.641295,1.0177299,-0.1322178170325691,-0.04537053734271546,-0.024389607857704405,-0.1079438378089291
dfurman/Llama-3-8B-Orpo-v0.1,-0.057363994,-0.17437546,-0.1304623696815694,-0.04877709067246103,-0.01420306275509196,-0.1017518841529144
dfurman/Mixtral-8x7B-peft-v0.1,0.1255882,0.15373296,-0.11260527833325117,-0.05409802110235702,-0.032181006114660834,-0.10829342658039516
dfurman/MoMoMerge-72B-v0.1,-1.9485893,-4.180644,-0.03403339751488049,-0.02155582350607928,-0.022637489312812377,-0.0066306059337589455
dfurman/llama-2-70b-dolphin-peft,0.3980614,0.20547943,-0.11149531008116628,-0.05005282934172866,-0.0185440239274619,-0.10884738532756533
dillfrescott/Nous-Hermes-2-SOLAR-10.7B-x2-MoE,-0.043125317,-0.17967822,-0.1028147557759941,-0.035739281368751645,-0.0019738415878962257,-0.10596268258117952
dreamgen/opus-v1-34b,1.5760036,1.2873785,-0.14608213725400976,-0.04747989716446582,-0.018451198529936413,-0.10526713462246318
dreamgen/opus-v1.2-llama-3-8b,-0.07216133,-0.15853073,-0.09656136769030142,-0.04794592812191821,-0.012472945126301914,-0.10709102357465992
dsvv-cair/alpaca-cleaned-llama-30b-bf16,-0.6877794,-1.3744156,-0.08906354844892252,-0.04633016525794184,-0.022590855447829628,-0.07760529468746356
ehartford/CodeLlama-34b-Instruct-hf,-1.3879054,-2.5728855,-0.03172690169546529,0.005608871399268926,0.022912410750667807,-0.04072591062827737
ehartford/CodeLlama-34b-Python-hf,-1.5429958,-3.457895,-0.0035137094534872216,0.023934686769670203,0.031957015851488926,-0.016529465595786025
ehartford/Samantha-1.11-70b,0.23519124,-0.010589702,-0.13113763865141986,-0.0666402139391567,-0.04573763070391192,-0.10560932266479675
ehartford/Samantha-1.11-CodeLlama-34b,-0.9306358,-1.5753974,-0.07011960026541558,-0.021959769343613614,0.004823956718720584,-0.07637573225978699
ehartford/Wizard-Vicuna-30B-Uncensored,-0.6558748,-1.30132,-0.08438141263025548,-0.03433706119221807,-0.0033364977975106572,-0.08545565709439384
ehartford/WizardLM-1.0-Uncensored-CodeLlama-34b,-0.8943697,-1.4953762,-0.07128293367597531,-0.03413735025005131,-0.007398935260929808,-0.07495475991573147
ehartford/WizardLM-30B-Uncensored,-0.7175875,-1.384934,-0.08938016844862001,-0.05082942858109109,-0.02459072108393163,-0.07790130096692939
ehartford/WizardLM-33B-V1.0-Uncensored,-0.58596057,-1.241882,-0.0873873112270225,-0.03966171645772116,-0.008561116279997701,-0.08434735959642953
ehartford/based-30b,-0.6834686,-1.2843215,-0.10308388291987784,-0.06008412062601868,-0.03593847017688453,-0.08475135684206994
ehartford/dolphin-2.2-70b,0.40242583,0.21890356,-0.12247223685634759,-0.059228455577655006,-0.0333240527059371,-0.10746562098027626
ehartford/dolphin-2.2-yi-34b-200k,-0.8769187,-1.5424892,-0.09530829984287274,-0.03834579892109766,-0.016994075180027997,-0.07352489239982368
ehartford/samantha-1.1-llama-33b,-0.6190364,-1.2948198,-0.0973796046775397,-0.051433464366048356,-0.026238393181347068,-0.08197080525658375
ehristoforu/Llama-3-4b-community,-1.7782091,-5.755186,-0.014957034194270885,-0.029597427627101214,-0.03241874215361471,0.005080766313424609
elinas/Llama-3-13B-Instruct,-0.15385187,-0.2973454,-0.11449745224499791,-0.05507157462242297,-0.027518082669315012,-0.10239704185974312
elinas/Llama-3-13B-Instruct-ft,-0.12692173,-0.32138035,-0.09775630210690706,-0.05417986296631785,-0.025289681026545007,-0.10205389371832889
elinas/Llama-3-15B-Instruct-ft-v2,0.01089456,-0.06796297,-0.11685033684604781,-0.05749989999854827,-0.02624982056666337,-0.11027280726007843
elinas/Llama-3-15B-Instruct-zeroed,0.060473394,-0.05155506,-0.10729501051060861,-0.06318500222277121,-0.03958549206546077,-0.10550633269922588
elinas/Llama-3-15B-Instruct-zeroed-ft,0.051257666,-0.06270403,-0.10772817929849414,-0.05874114772677786,-0.03033073041664642,-0.10901681202047415
elinas/Llama-3-8B-Ultra-Instruct,0.08600703,-0.023097837,-0.1103230070784612,-0.04923878664255014,-0.013377712976788572,-0.1067873187425175
elinas/chronos-33b,-0.7950421,-1.4272306,-0.06982350510773555,-0.029282544961533315,-0.0014817760701617676,-0.08119637241306396
elinas/chronos007-70b,0.40929863,0.21731791,-0.12273467537916759,-0.07086231277977106,-0.05323123722874918,-0.10721698995581828
ericzzz/falcon-rw-1b-chat,-1.9029162,-4.2599835,0.0009020439630675972,-0.006038199476724142,-0.0036344433029891214,-0.005423636005934626
euclaise/falcon_1b_stage1,-1.8978008,-4.318202,0.004089832385116926,-0.015958416045785323,-0.014896272658019773,-0.006447448190853036
euclaise/falcon_1b_stage2,-1.9244525,-4.291742,-0.02009733492517291,-0.03910604595943408,-0.03693416281267088,0.0001953366790445696
euclaise/falcon_1b_stage3,-1.762072,-6.0529237,-0.0119585166630561,0.007207986877305571,0.006535686373998575,0.0042862813007168606
euclaise/falcon_1b_stage3_2,-1.8881612,-4.2692504,-0.011013335397583833,-0.008622558931366237,-0.008247595841382844,0.0009077162240244622
facebook/galactica-30b,-1.1919097,-1.7492386,-0.09285434196221243,-0.04364341129661938,-0.022193135130960575,-0.07013419569469163
facebook/opt-30b,-1.7664577,-4.4209843,0.031766347113573686,0.0026342103225970347,0.004388568022117569,-0.0008821125556702789
facebook/opt-iml-max-30b,-1.3264923,-2.6806564,-0.04294764544379418,-0.05287891267484506,-0.042115315967090415,-0.0378408643575848
failspy/Llama-3-8B-Instruct-abliterated,-0.82863814,-1.3324851,-0.10458277721545631,-0.0822328717683846,-0.06405429742230773,-0.07716347795542017
failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,-0.056167528,-0.13365324,-0.11524297741927043,-0.076327344362274,-0.06239435665339979,-0.1063872538866969
failspy/llama-3-70B-Instruct-abliterated,1.8970876,1.2266815,-0.11665357739660522,-0.028212885599582613,0.0008549140842703685,-0.1069774398457966
fblgit/LUNA-SOLARkrautLM-Instruct,-0.09149563,-0.050897367,-0.12392095190854589,-0.07647023393077368,-0.06052420723568928,-0.10666211758275977
fblgit/UNA-SOLAR-10.7B-Instruct-v1.0,-0.039516024,-0.04777117,-0.11707391683563724,-0.05906135435120202,-0.034807547137084636,-0.10138657964851257
fblgit/UNA-SimpleSmaug-34b-v1beta,1.9840288,1.5664713,-0.12642832146544436,-0.032970116385344965,0.0014400782592774296,-0.10783628491946205
fblgit/una-xaberius-34b-v1beta,2.166349,1.5950453,-0.12278422097969487,-0.035487317235686176,-0.008434874084729036,-0.11111063419123889
freecs/Llama-3-7b,-1.7635592,-6.198711,-0.009490898723703702,0.0034924466323027494,0.005653687381122273,0.00028244595022837026
freecs/Tiny-Llama-3-7b,-1.7596788,-6.3018737,-0.009490898723703702,0.0034924466323027494,0.005653687381122273,0.002930245481250359
g-ronimo/Meta-Llama-3-8B-Instruct-LessResistant,-0.04333229,-0.14300819,-0.11295568668465608,-0.06001583021072339,-0.0334058124243406,-0.10529227972045324
gaodrew/gaodrew-llama-30b-instruct-2048-Open-Platypus-100steps,-0.52408713,-1.0277368,-0.07651524216079773,-0.03306573595788427,-0.004455634391061584,-0.09246500113535203
garage-bAInd/Camel-Platypus2-70B,0.42121017,0.23728907,-0.10242264662680428,-0.043931380185322985,-0.010939476263166019,-0.10633775475167748
garage-bAInd/Dolphin-Platypus2-70B,0.3985264,0.1559897,-0.12567726647733185,-0.07033538506904406,-0.05116710664106373,-0.10806581381606141
garage-bAInd/Platypus-30B,-0.24736919,-0.6912291,-0.10519793776235045,-0.05419736001526722,-0.028439455739351926,-0.09342751086485106
garage-bAInd/Platypus2-70B,0.47388503,0.24445374,-0.1139017435058263,-0.055489076606811835,-0.02951248505506026,-0.10863349905662145
garage-bAInd/Platypus2-70B-instruct,0.59904563,0.325407,-0.10588642566908912,-0.056313575870074906,-0.031209359887391902,-0.11046292343977002
gemmathon/gemma-2b-ko-dev-pbmt192,-1.6646792,-6.015203,-0.019964539349894356,-0.02454799579978476,-0.021293823970140232,0.0013683787197437225
gemmathon/gemma-2b-ko-v0,-1.9248737,-4.208615,0.028292201922483586,-0.006713214568267097,-0.007100628440607243,-0.0031454697100195875
glenn2/gemma-2b-lora16b2,-1.3927935,-2.6879668,-0.06268030993923894,-0.024436090098899032,-0.012804840954838751,-0.03457213367058983
glenn2/gemma-2b-lora3,-1.3762281,-2.6744833,-0.052029745845292096,-0.01136719669862097,0.0003544439341054476,-0.041352039969610115
google/codegemma-2b,-1.7580119,-3.5204673,-0.05678729199347178,-0.047362727014224455,-0.039180619009614094,-0.011808837257165783
google/gemma-2b,-1.3149917,-2.400176,-0.06986048209857375,-0.046465330159654504,-0.033231862200354755,-0.04860143113849349
google/gemma-2b-it,-1.454121,-2.8608232,-0.08530222706678088,-0.06280620884470413,-0.0504710002230755,-0.0346165809062836
google/recurrentgemma-2b,-1.5535153,-3.109831,-0.029347590072654268,-0.009373988111107701,0.0002812996612035034,-0.022437963988302324
google/recurrentgemma-2b-it,-1.3306891,-2.4700716,-0.0702590217854919,-0.024900639290026224,-0.006207960329544035,-0.044047469040752865
gradientai/Llama-3-70B-Instruct-Gradient-262k,0.97829354,0.9440792,-0.11523171175311372,-0.030446738822759924,-0.0007582112058093595,-0.1094129777354676
gradientai/Llama-3-70B-Instruct-Gradient-524k,0.87643033,0.8871904,-0.11818886081920794,-0.024188019228947234,0.010847751262426502,-0.10925344707149277
gradientai/Llama-3-8B-Instruct-1048k,-0.47806725,-0.67678934,-0.12331135707975116,-0.07712733641241915,-0.05707740645926999,-0.0970133798955024
gradientai/Llama-3-8B-Instruct-262k,-0.22686867,-0.38344353,-0.13812848035804712,-0.0833474173799258,-0.06665972085517886,-0.09899230973857316
gradientai/Llama-3-8B-Instruct-Gradient-1048k,-0.3347347,-0.57357377,-0.1271999225595093,-0.06420733521357438,-0.03728202553132338,-0.10552741508887664
gradientai/Llama-3-8B-Instruct-Gradient-4194k,-0.59076554,-0.8851447,-0.10339905104091174,-0.04971175381874683,-0.02155964047728623,-0.09270257415530404
grimjim/Llama-3-Instruct-demi-merge-8B,0.066834494,-0.05734257,-0.10964703353226525,-0.048716609774124786,-0.014620846483400651,-0.10987944114803307
grimjim/llama-3-experiment-v1-9B,-0.04917634,-0.119145766,-0.11109287426970282,-0.06725464713029418,-0.04627827054448282,-0.10407545395846764
grimjim/llama-3-merge-avalon-8B,0.017265469,-0.077759065,-0.11863336303034784,-0.06819101436162592,-0.04815086706806911,-0.1008207836921794
grimjim/llama-3-merge-pp-instruct-8B,0.02346034,-0.08732239,-0.11120283915462667,-0.05914397578109386,-0.031236553524931994,-0.10551792994250685
grimjim/llama-3-merge-virt-req-8B,-0.0867158,-0.16514488,-0.11126434137250604,-0.06501542311381842,-0.04322866991226837,-0.10635761827468207
hfl/chinese-mixtral,0.35141808,0.37073073,-0.1205756207951692,-0.046850058486059096,-0.019162484059685927,-0.1075107655714317
hfl/chinese-mixtral-instruct,0.5046997,0.40158603,-0.1057892118368187,-0.03546179595658164,-0.0038023848636060125,-0.11067095069051902
hfl/llama-3-chinese-8b,-0.33708948,-0.4609666,-0.12994177270184207,-0.07424130134677562,-0.05478237044634248,-0.10132391580609994
hfl/llama-3-chinese-8b-instruct,-0.35188442,-0.5841878,-0.11049952278071343,-0.05495144711269489,-0.02683269257252801,-0.10114497573756502
hfl/llama-3-chinese-8b-instruct-v2,-0.085539564,-0.12864788,-0.11730053256611438,-0.06322241656578673,-0.04016653565231492,-0.10905008127518273
hfl/llama-3-chinese-8b-instruct-v3,0.059596412,-0.04099189,-0.11620510955900593,-0.05654731295629813,-0.028098207878971573,-0.11097102846529891
hjhj3168/Llama-3-8b-ortho-v2,-0.26715848,-0.3436028,-0.1188831933610314,-0.07053777567578172,-0.049122475833527156,-0.1046542521570476
huggingface/llama-30b,-0.6327254,-1.2787468,-0.08533346666361918,-0.04132659401412877,-0.013128792991453647,-0.08527134867587101
huggyllama/llama-30b,-0.6307293,-1.2771567,-0.08506573014965436,-0.04034636978168646,-0.011640497691728823,-0.08505258309776027
ibivibiv/aegolius-acadicus-30b,-0.1382681,-0.45369697,-0.098624306974113,-0.026992055879514757,0.010955697743733405,-0.09726341283955327
ibivibiv/aegolius-acadicus-34b-v3,-0.40888128,-0.8758675,-0.1062167066493143,-0.04706674082585082,-0.01789238105709991,-0.09074177705743762
ibivibiv/aegolius-acadicus-v1-30b,-0.14691956,-0.47633716,-0.09799590995313583,-0.027494893350376685,0.0101548851159015,-0.1036820093238804
ibivibiv/alpaca-dragon-72b-v1,1.7461331,1.2441199,-0.11901160985039118,-0.031180820719169496,-0.0008923917738888974,-0.10880105832283557
ibivibiv/llama-3-8b-instruct-alpaca-gpt-4,-0.16669486,-0.2967485,-0.10804264014093197,-0.059429922455429766,-0.034177087665502155,-0.10435195804935843
ibivibiv/megamarcoroni-120b,0.45955753,0.27653292,-0.10149881898121328,-0.04359260590312253,-0.01256462493837967,-0.1052672071111129
ibivibiv/strix-rufipes-70b,0.3959764,0.14036898,-0.1291146251238729,-0.08101312942524887,-0.06893376824978394,-0.10726966548744656
invalid-coder/SOLAR-10.7B-Instruct-SOLARC-M-10.7B-slerp,-0.016014172,-0.029600644,-0.11441005438184725,-0.05711236797188284,-0.03212839193793126,-0.10409375153038497
invalid-coder/Sakura-SOLAR-Instruct-CarbonVillain-en-10.7B-v2-slerp,-0.018712586,-0.036001038,-0.11032529682490363,-0.05135226369060741,-0.0242005341253139,-0.10521514636575252
investbrainsorg/BrokenLlama-3-8b,-0.13141812,-0.32955378,-0.11326903155288741,-0.034139683435229176,0.003346941729161319,-0.10132456192939884
itsliupeng/Mixtral-8x7B-v0.1-top3,0.5599554,0.5203229,-0.12097227333501076,-0.03298203738144712,0.009765131801723873,-0.11026254001719314
jan-ai/Solar-10.7B-SLERP,-0.07147558,-0.291173,-0.10701012718555769,-0.06946653269376696,-0.05216205070475919,-0.10312526771139142
jilp00/Hermes-2-SOLAR-10.7B-Symbolic,-0.12483834,-0.38065267,-0.09485450688887975,-0.04012373916229115,-0.01092388225464603,-0.1027641505742237
jilp00/Nous-Hermes-2-SOLAR-10.7B-v1.1,-0.05172225,-0.25774565,-0.09390194542319152,-0.031154918903983524,0.0010662750816777375,-0.10064186242599818
jilp00/SOLAR-10.7B-tutored,-0.077100575,-0.518036,-0.12411434296730046,-0.06597916776719161,-0.046187786888097306,-0.10117211305579593
jingyeom/KoSoLAR-10.7B-v0.2_1.3_dedup_p,-0.23684697,-0.40629384,-0.10043103494816674,-0.03172923563547373,0.0055191708847455966,-0.10366955954851542
jingyeom/KoSoLAR-10.7B-v0.2_1.4_dedup,-0.47634953,-0.79914093,-0.09547506862985576,-0.06469146702487831,-0.04412061918559407,-0.09126004037903666
jingyeom/SOLAR_KO_1.3_deup,-0.825066,-1.4015354,-0.08301564212210384,-0.040954629248029444,-0.015515493161184571,-0.07959786497516783
jingyeom/freeze_KoSoLAR-10.7B-v0.2_1.4_dedup,-0.18693653,-0.30609998,-0.11151426238866782,-0.05358080187762221,-0.026844918766225294,-0.10257638916491868
jisukim8873/falcon-7B-case-0,-1.6506637,-4.29744,-0.016632400040231116,0.007849607550567406,0.01429080610113464,-0.006693390753623527
jisukim8873/falcon-7B-case-1,-1.6575845,-4.0369425,-0.0013344397081338276,-0.008356457366807327,-0.0015316359876912538,-0.008618541160133778
jisukim8873/falcon-7B-case-2,-1.6800836,-3.8607662,-0.014364905913806653,0.00024276361250905867,0.0058523744199843976,-0.011267838360690658
jisukim8873/falcon-7B-case-3,-1.6056645,-3.646226,-0.03601431456113911,-0.021183283246131647,-0.01651959585419832,-0.010586384520311042
jisukim8873/falcon-7B-case-4,-1.6547085,-4.010583,-0.0013344397081338276,-0.008356457366807327,-0.0015316359876912538,-0.007816894767937326
jisukim8873/falcon-7B-case-5,-1.614284,-4.040622,-0.005230778378782445,-0.0013510358758341743,0.005395331432654906,-0.008999024576695963
jisukim8873/falcon-7B-case-6,-1.6668131,-4.485011,-0.00400538236722374,0.010938897736783231,0.01599719980711343,-0.002067786298504116
jisukim8873/falcon-7B-case-8,-1.631735,-3.7044694,-0.0065551280127967735,-0.0018028128669455446,0.004163714461906749,-0.011724709058840991
jisukim8873/falcon-7B-case-c,-1.6451288,-4.426835,0.0020018935901776054,-0.010509400700819297,-0.0037918910082495837,-0.003355457049197318
jondurbin/airoboros-33b-2.1,-0.6850835,-1.3450671,-0.0671012625207074,-0.020182282936065585,0.011867412232903126,-0.07976650950734544
jondurbin/airoboros-33b-gpt4-1.2,-0.51938623,-1.1678785,-0.09334756636077744,-0.03528476859054973,-0.006111120192188668,-0.0859429381614
jondurbin/airoboros-33b-gpt4-1.3,-0.60827935,-1.2195066,-0.10515036778726285,-0.06053616165777012,-0.03639879698148973,-0.08073596153452553
jondurbin/airoboros-33b-gpt4-1.4,-0.5626576,-1.1857718,-0.07634094392510155,-0.023749690712962485,0.005239612744611609,-0.08095193546892078
jondurbin/airoboros-33b-gpt4-2.0,-0.6244319,-1.2659376,-0.1002643126171656,-0.05482603878808002,-0.028873745489020886,-0.08491941441083499
jondurbin/airoboros-33b-gpt4-m2.0,-0.69134694,-1.3481346,-0.08905062950858417,-0.0349954820781138,-0.007648347797585602,-0.08352709545169168
jondurbin/airoboros-34b-3.2,1.298272,1.1670847,-0.13429663580985735,-0.01653357693020632,0.03167771557176536,-0.11205708545054104
jondurbin/airoboros-34b-3.3,1.3206462,1.1402098,-0.1271921233544987,-0.021063598520264126,0.02137881032036849,-0.11005799628334123
jondurbin/airoboros-70b-3.3,1.6789371,1.242698,-0.1258514021112307,-0.04213161102157074,-0.021559390506602678,-0.11031596727339699
jondurbin/airoboros-l2-70b-2.1,0.44594252,0.19307071,-0.10013449478875333,-0.035517986616582085,0.0020443820439116273,-0.1080073941856028
jondurbin/airoboros-l2-70b-2.2.1,0.569147,0.25460282,-0.12947826931116746,-0.07812858738475308,-0.06470996509832969,-0.10424471691467883
jondurbin/airoboros-l2-70b-3.1.2,0.5342594,0.26364398,-0.12866643498107816,-0.07047133516799013,-0.05257070908933629,-0.10713374887267033
jondurbin/airoboros-l2-70b-gpt4-1.4.1,0.5839529,0.33318913,-0.12515841497580127,-0.05517031762666762,-0.026100234911797204,-0.114648307461973
jondurbin/airoboros-l2-70b-gpt4-2.0,0.63676655,0.30918714,-0.11023218714219533,-0.038064373550861993,-0.0020405190590960473,-0.11362144648916003
